FID,OBJECTID,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,POINT_X,POINT_Y
8864,8558,4468.000000000000000,ARCHER,LOWE,SWB,MT,"44,62", ,CHICAGO,1,Archer & Lowe,-87.644523000000007,41.848250399999998
8865,8559,3831.000000000000000,LARAMIE,POTOMAC,SB,NS,57, ,CHICAGO,1,Laramie & Potomac,-87.755882000000000,41.904138000000003
8866,8560,2282.000000000000000,STATE,81ST STREET,NB,NS,29, ,CHICAGO,1,State & 81st Street,-87.624380000000002,41.747174999999999
8867,8561,2738.000000000000000,79TH STREET,ALBANY,EB,NS,79, ,CHICAGO,1,79th Street & Albany,-87.699993169999999,41.749750620000000
8868,8562,10917.000000000000000,74TH STREET,ABERDEEN,EB,NS,75, ,CHICAGO,1,74th Street & Aberdeen,-87.651594000000003,41.759546000000000
8869,8563,11329.000000000000000,MONTROSE,KILDARE,EB,NS,78, ,CHICAGO,1,Montrose & Kildare,-87.735714900000005,41.960788710000003
8870,8564,1632.000000000000000,51ST STREET,FORRESTVILLE,EB,MT,15, ,CHICAGO,1,51st Street & Forrestville,-87.612517999999994,41.802073000000000
8871,8565,11777.000000000000000,HARLEM,GRACE,SB,NS,90, ,CHICAGO,1,Harlem & Grace,-87.807199999999995,41.948979999999999
8872,8566,6650.000000000000000,OGDEN,ROCKWELL,SWB,NS,157, ,CHICAGO,1,Ogden & Rockwell,-87.690694489999998,41.863288650000001
8873,8567,9896.000000000000000,NORTHWEST HWY,NEOLA,NWB,NS,68, ,CHICAGO,1,Northwest Hwy & Neola,-87.795001999999997,41.990197000000002
8874,8568,2463.000000000000000,COTTAGE GROVE,LYON,NB,NT,"4,N5,95",N5,CHICAGO,1,Cottage Grove & Lyon,-87.604374289999996,41.723957990000002
8875,8569,6146.000000000000000,BEVERLY,9600 SOUTH,NB,MB,9, ,CHICAGO,1,9600 S Beverly,-87.662077499999995,41.719079479999998
8876,8570,1945.000000000000000,CLARK,CATALPA,NB,NS,22,N22,CHICAGO,1,Clark & Catalpa,-87.668227400000006,41.981596600000003
8877,8571,4196.000000000000000,CALIFORNIA,1303 SOUTH,NB,MB,94, ,CHICAGO,1,1303 S California,-87.695742830000000,41.864730330000000
8878,8572,4180.000000000000000,CALIFORNIA,30TH STREET,NB,NS,94, ,CHICAGO,1,California & 30th Street,-87.695001210000001,41.838533079999998
8879,8573,10436.000000000000000,SKOKIE BLVD,LINCOLN,NB,NS,54A, ,SKOKIE,1,Skokie Blvd & Lincoln,-87.747643830000001,42.017997540000003
8880,8574,4934.000000000000000,CLARENDON,JUNIOR TERRACE(south leg),NB,NT,"135,148", ,CHICAGO,1,Clarendon & Junior Terrace,-87.649794200000002,41.960263820000002
8881,8575,6148.000000000000000,ASHLAND,94TH STREET,NB,NS,9,N9,CHICAGO,1,Ashland & 94th Street,-87.662541000000004,41.722923999999999
8882,8576,1564.000000000000000,MICHIGAN,3000 SOUTH,NB,MB,"1,4",N4,CHICAGO,1,3000 S Michigan,-87.623114999999999,41.840601999999997
8883,8577,4698.000000000000000,PULASKI,95TH STREET,NB,FS,53A, ,EVERGREEN PARK,1,Pulaski & 95th Street,-87.721106090000006,41.720775979999999
8884,8578,14367.000000000000000,DODGE,WASHINGTON (north leg),NB,NS,"93,206", ,EVANSTON,2,Dodge & Washington,-87.699249480000006,42.032565259999998
8885,8579,6744.000000000000000,16TH STREET,LAWNDALE,EB,NS,18, ,CHICAGO,1,16th Street & Lawndale,-87.717761999999993,41.858885999999998
8886,8580,6915.000000000000000,CERMAK,LAWNDALE,EB,NS,21, ,CHICAGO,1,Cermak & Lawndale,-87.717495360000001,41.851563609999999
8887,8581,9694.000000000000000,GUNNISON,NAGLE,WB,NS,81W, ,CHICAGO,1,Gunnison & Nagle,-87.787813589999999,41.968472970000001
8888,8582,12598.000000000000000,ADDISON,LECLAIRE,WB,NS,152, ,CHICAGO,1,Addison & Leclaire,-87.754337599999999,41.946120639999997
8889,8583,16048.000000000000000,87TH STREET,INGLESIDE,WB,FS,87, ,CHICAGO,1,87th Street & Dauphin/Ingleside,-87.601405360000001,41.736761559999998
8890,8584,4120.000000000000000,ARMITAGE,DRAKE,WB,NS,73, ,CHICAGO,1,Armitage & Drake,-87.715050210000001,41.917360060000000
8891,8585,3546.000000000000000,OAKTON,KNOX,WB,NS,97, ,SKOKIE,1,Oakton & Knox,-87.743701560000005,42.026349549999999
8892,8586,3223.000000000000000,63RD STREET,PRAIRIE,WB,NS,63,N63,CHICAGO,1,63rd Street & Prairie,-87.618594999999999,41.780248000000000
8893,8587,4828.000000000000000,FOSTER,KEELER,WB,MT,92, ,CHICAGO,1,Foster & Keeler,-87.733388500000004,41.975542050000001
8894,8588,5677.000000000000000,IRVING PARK,KENMORE,WB,FS,80, ,CHICAGO,1,Irving Park & Kenmore,-87.656434379999993,41.954523270000003
8895,8589,506.000000000000000,MADISON,PARKSIDE,WB,NS,20,N20,CHICAGO,1,Madison & Parkside,-87.766388860000006,41.880310569999999
8896,8590,2678.000000000000000,79TH STREET,ALBANY,WB,NT,79, ,CHICAGO,1,79th Street & Albany,-87.699807000000007,41.749903000000003
8897,8591,429.000000000000000,MADISON,UNITED CENTER (1900W),EB,MB,20,N20,CHICAGO,1,Madison & United Center (1900 W),-87.674246629999999,41.881296740000003
8898,9347,4709.000000000000000,DOUGLAS BLVD,ST. LOUIS,WB,NS,82, ,CHICAGO,1,Douglas Blvd & St. Louis,-87.712755580000007,41.862939599999997
8899,9348,10905.000000000000000,74TH STREET,WOLCOTT,WB,NS,75, ,CHICAGO,1,74th Street & Wolcott,-87.670746679999993,41.759417890000002
8900,9349,12600.000000000000000,ADDISON,LOCKWOOD,WB,NS,152, ,CHICAGO,1,Addison & Lockwood,-87.759251890000002,41.946052790000003
8901,9350,809.000000000000000,GRAND,LAWNDALE,WB,NS,65, ,CHICAGO,1,Grand & Lawndale,-87.719491000000005,41.903497999999999
8902,9351,1761.000000000000000,DEVON,GREENVIEW,WB,NS,"36,151,155", ,CHICAGO,1,Devon & Greenview,-87.667751820000007,41.998186619999998
8903,9352,5271.000000000000000,100TH STREET,CALHOUN,WB,FS,100, ,CHICAGO,1,100th Street & Calhoun,-87.562437549999999,41.713611190000002
8904,9353,11421.000000000000000,MONTROSE,NEENAH,WB,NS,78, ,HARWOOD HEIGHTS,1,Montrose & Neenah,-87.790267650000004,41.960232200000000
8905,9354,2082.000000000000000,DIVISION,SPRINGFIELD,WB,NS,70, ,CHICAGO,1,Division & Springfield,-87.723722170000002,41.902740729999998
8906,9355,11402.000000000000000,MONTROSE,KNOX,WB,MT,78, ,CHICAGO,1,Montrose & Knox,-87.745084579999997,41.960792069999997
8907,9356,7760.000000000000000,PERSHING,PRINCETON (west leg),WB,FS,39, ,CHICAGO,1,Pershing & Princeton,-87.633993329999996,41.823683140000000
8908,9357,10606.000000000000000,GARFIELD,WOLCOTT,WB,FS,55,N55,CHICAGO,1,Garfield & Wolcott,-87.671953560000006,41.794011140000002
8909,9358,943.000000000000000,NORTH AVENUE,WOLCOTT/ELK GROVE,WB,NS,72, ,CHICAGO,1,North Ave & Wolcott,-87.675090990000001,41.910580660000001
8910,9359,633.000000000000000,CHICAGO,WASHTENAW,WB,NS,66,N66,CHICAGO,1,Chicago & Washtenaw,-87.694157820000001,41.895749520000003
8911,9360,2042.000000000000000,DIVISION,SEDGWICK,WB,NS,"37,70", ,CHICAGO,1,Division & Sedgwick,-87.638208000000006,41.903852999999998
8912,9361,17767.000000000000000,PULASKI,SUNNYSIDE (north leg),NB,FS,53, ,CHICAGO,1,Pulaski & Sunnyside,-87.727784700000001,41.962969270000002
8913,9362,17785.000000000000000,ARMITAGE,BROWN LINE STATION,EB,MB,73, ,CHICAGO,1,Armitage Station (Brown Line),-87.652571530000003,41.918036149999999
8914,9363,12892.000000000000000,PULASKI,110TH STREET,NB,NS,53A, ,CHICAGO,1,Pulaski & 110th Street,-87.720254679999996,41.692987330000001
8915,9364,7053.000000000000000,S. SHORE DRIVE,72ND STREET,SEB,FS,"6,26", ,CHICAGO,1,S. Shore Drive & 72nd Street,-87.562230940000006,41.765628960000001
8916,9365,8404.000000000000000,WESTERN,BELDEN (north leg),NB,NS,49,N9,CHICAGO,1,Western & Belden,-87.687461659999997,41.923289779999998
8917,9366,9989.000000000000000,KEDZIE,88TH STREET,NB,NS,52A, ,EVERGREEN PARK,1,Kedzie & 88th Street,-87.702101999999996,41.733497999999997
8918,9367,10901.000000000000000,74TH STREET,BISHOP,WB,NS,75, ,CHICAGO,1,74th Street & Bishop,-87.660306829999996,41.759554750000000
8919,9368,12263.000000000000000,106TH STREET,AVENUE H,WB,NS,100, ,CHICAGO,1,106th Street & Avenue H,-87.532775389999998,41.702793010000001
8920,9369,1240.000000000000000,FULLERTON,CAMPBELL,WB,NS,74, ,CHICAGO,1,Fullerton & Campbell,-87.689990559999998,41.924959029999997
8921,9370,2068.000000000000000,DIVISION,CAMPBELL,WB,NS,70, ,CHICAGO,1,Division & Campbell,-87.689290000000000,41.902994999999997
8922,9371,15426.000000000000000,MCFETRIDGE,MUSEUM CAMPUS DRIVE,WB,FS,"130,146", ,CHICAGO,1,Soldier Field & Field Museum,-87.614515789999999,41.865125900000002
8923,9372,10870.000000000000000,75TH STREET,KIMBARK,WB,NS,75, ,CHICAGO,1,75th Street & Kimbark,-87.593111050000005,41.758775550000003
8924,9373,12273.000000000000000,106TH STREET,180'e. of C.R.I.RR CROSSING,WB,MB,"26,100", ,CHICAGO,1,2800 E 106th Street,-87.556131989999997,41.702848879999998
8925,9374,4100.000000000000000,ARMITAGE,WOLCOTT,WB,NS,73, ,CHICAGO,1,Armitage & Wolcott,-87.675086600000000,41.917871970000000
8926,9375,631.000000000000000,CHICAGO,CAMPBELL,WB,NS,66,N66,CHICAGO,1,Chicago & Campbell,-87.689158230000004,41.895796460000000
8927,9376,6401.000000000000000,26TH STREET,ST. LOUIS,WB,NS,60,N60,CHICAGO,1,26th Street & St. Louis,-87.712196309999996,41.844459440000001
8928,9377,2094.000000000000000,DIVISION,LECLAIRE,WB,NS,70, ,CHICAGO,1,Division & Leclaire,-87.753201399999995,41.902299530000001
8929,9378,12288.000000000000000,103RD STREET,CALUMET,WB,NS,"34,106", ,CHICAGO,1,103rd Street & Calumet,-87.614886900000002,41.707359289999999
8930,9379,7580.000000000000000,133RD PLACE,CORLISS,WB,NS,34, ,CHICAGO,1,133rd Place & Corliss,-87.601846559999998,41.653280250000002
8931,9380,9359.000000000000000,BELMONT,PANAMA,WB,NS,77, ,CHICAGO,1,Belmont & Panama,-87.828707350000002,41.937767360000002
8932,9381,4540.000000000000000,ARCHER,SAYRE,WB,NS,"62,62H", ,CHICAGO,1,Archer & Sayre,-87.796352830000004,41.792155070000000
8933,9382,7392.000000000000000,SOUTH CHICAGO,79TH STREET/STONY ISLAND,NWB,FS,30, ,CHICAGO,1,South Chicago & 79th Street/Stony Island,-87.586361679999996,41.752204710000001
8934,9383,7399.000000000000000,SOUTH CHICAGO,74TH STREET,NWB,NS,30, ,CHICAGO,1,South Chicago & 74th Street,-87.597743660000006,41.760392609999997
8935,9384,10031.000000000000000,KEDZIE,88TH STREET,SB,NT,52A, ,EVERGREEN PARK,1,Kedzie & 88th Street,-87.702375090000004,41.733485180000002
8936,9385,9874.000000000000000,HIGGINS,MEADE,SEB,NS,88, ,CHICAGO,1,Higgins & Meade,-87.780730919999996,41.973909880000001
8937,9386,2051.000000000000000,DIVISION,CHERRY,WB,NS,70, ,CHICAGO,1,Division & Cherry,-87.654050900000001,41.903628959999999
8938,9387,5772.000000000000000,HALSTED,DICKENS,SB,NS,8, ,CHICAGO,1,Halsted & Dickens,-87.648670960000004,41.920078250000003
8939,9388,5829.000000000000000,HALSTED,48TH STREET,SB,NT,8, ,CHICAGO,1,Halsted & 48th Street,-87.645617130000005,41.807074499999999
8940,9389,5774.000000000000000,HALSTED,1900 NORTH,SB,MB,8, ,CHICAGO,1,1900 N Halsted,-87.648534999999995,41.916016999999997
8941,9390,4288.000000000000000,CALIFORNIA,62ND STREET,SB,NS,94, ,CHICAGO,1,California & 62nd Street,-87.693536679999994,41.781048660000003
8942,9391,3620.000000000000000,DODGE,MULFORD,SB,NS,"93,97", ,EVANSTON,2,Dodge & Mulford,-87.699584200000004,42.023041380000002
8943,9392,5238.000000000000000,JEFFERY,97TH STREET,SB,FS,15, ,CHICAGO,1,Jeffery & 97th Street,-87.575363510000003,41.718712719999999
8944,9393,9886.000000000000000,NORTHWEST HWY,MARMORA,NWB,NS,68, ,CHICAGO,1,Northwest Hwy & Marmora,-87.775614129999994,41.979343780000001
8945,9394,7226.000000000000000,SOUTH CHICAGO,71ST STREET/COTTAGE GROVE,SEB,FS,30, ,CHICAGO,1,South Chicago & 71st Street/Cottage Grove,-87.605069520000001,41.765372929999998
8946,9395,818.000000000000000,GRAND,KILBOURN,NWB,NS,65, ,CHICAGO,1,Grand & Kilbourn,-87.738444000000001,41.910992000000000
8947,9396,15873.000000000000000,HALSTED,63RD PARKWAY,SB,FS,8, ,CHICAGO,1,Halsted & 63rd Parkway,-87.644954799999994,41.781861759999998
8948,9397,9008.000000000000000,PULASKI,ALTGELD,SB,NT,53,N53,CHICAGO,1,Pulaski & Altgeld,-87.726911529999995,41.926239969999997
8949,9398,12854.000000000000000,PULASKI,58TH STREET,SB,NS,53A, ,CHICAGO,1,Pulaski & 58th Street,-87.723072999999999,41.787835000000001
8950,9399,11122.000000000000000,KIMBALL,BERWYN,SB,NS,"82,92", ,CHICAGO,1,Kimball & Berwyn,-87.713667999999998,41.977604999999997
8951,9400,14107.000000000000000,JEFFERSON PARK,BLUE LINE STATION/NORTH B,SWB,TERM,85A, ,CHICAGO,1,Jefferson Park Transit Center,-87.762352489999998,41.970276060000003
8952,9401,9592.000000000000000,AUSTIN,BERKSHIRE/POTOMAC,SB,FS,91, ,OAK PARK,1,Austin & Berkshire/Potomac,-87.775492679999999,41.903691289999998
8953,9402,3709.000000000000000,HALSTED,106TH STREET,SB,NS,"8A,108", ,CHICAGO,1,Halsted & 106th Street,-87.642769999999999,41.701568000000002
8954,9403,11906.000000000000000,CALIFORNIA,GLENLAKE,NB,NS,93, ,CHICAGO,1,California & Glenlake,-87.699380000000005,41.992091000000002
8955,9404,9711.000000000000000,NAGLE,MILWAUKEE,NB,NS,86, ,CHICAGO,1,Nagle & Milwaukee,-87.787419889999995,41.996500619999999
8956,9405,4187.000000000000000,CALIFORNIA,23RD STREET,NB,NS,94, ,CHICAGO,1,California & 23rd Street,-87.695313999999996,41.849986999999999
8957,9406,15729.000000000000000,HARLEM,BERKSHIRE,SB,NT,"90,307,318", ,RIVER FOREST,1,Harlem & Berkshire,-87.805785420000007,41.903463289999998
8958,9407,8860.000000000000000,DAMEN,OHIO,SB,NS,50, ,CHICAGO,1,Damen & Ohio,-87.676998999999995,41.892347999999998
8959,9408,2720.000000000000000,CICERO,76TH STREET,SB,FS,79, ,BURBANK,1,Cicero & 76th Street,-87.741672739999998,41.754098399999997
8960,9409,12088.000000000000000,KEDZIE,ALBION,SB,NT,11, ,LINCOLNWOOD,1,Kedzie & Albion,-87.709391049999994,42.001027690000001
8961,10532,5198.000000000000000,RACINE,84TH STREET,SB,NS,44, ,CHICAGO,1,Racine & 84th Street,-87.653570849999994,41.741462749999997
8962,10533,2236.000000000000000,KING DRIVE,MARQUETTE RD/S. CHICAGO,SB,FS,3, ,CHICAGO,1,King Drive & Marquette Rd/S. Chicago,-87.615534879999998,41.772653800000001
8963,10534,8044.000000000000000,PRINCETON,42ND PLACE,SB,FS,43, ,CHICAGO,1,Princeton & 42nd Place,-87.633644009999998,41.817135329999999
8964,10535,5142.000000000000000,WALLACE,37TH STREET,SB,NS,44, ,CHICAGO,1,Wallace & 37th Street,-87.641307429999998,41.827239179999999
8965,10536,7247.000000000000000,SOUTH CHICAGO,KINGSTON,SEB,NS,30, ,CHICAGO,1,South Chicago & Kingston,-87.562946220000001,41.735072500000001
8966,10537,4181.000000000000000,CALIFORNIA,2900 SOUTH,NB,MB,94, ,CHICAGO,1,2900 S California,-87.695030090000003,41.840065269999997
8967,10538,5081.000000000000000,RACINE,49TH STREET,NB,FS,44, ,CHICAGO,1,Racine & 49th Street,-87.655044000000004,41.805323999999999
8968,10539,5105.000000000000000,WALLACE,32ND STREET,NB,NS,44, ,CHICAGO,1,Wallace & 32nd Street,-87.641237090000004,41.836207670000000
8969,10540,8921.000000000000000,DAMEN,IOWA,NB,NS,50, ,CHICAGO,1,Damen & Iowa,-87.677008000000001,41.897663000000001
8970,10541,5623.000000000000000,IRVING PARK,LINDER,EB,NS,80, ,CHICAGO,1,Irving Park & Linder,-87.764644000000004,41.953141000000002
8971,10542,8149.000000000000000,47TH STREET,SACRAMENTO,EB,MT,47, ,CHICAGO,1,47th Street & Sacramento,-87.699072389999998,41.808142500000002
8972,10543,5300.000000000000000,JEFFERY,78TH STREET,NB,FS,15, ,CHICAGO,1,Jeffery & 78th Street,-87.575946999999999,41.753619999999998
8973,10544,11739.000000000000000,NARRAGANSETT,WABANSIA,NB,NS,86, ,CHICAGO,1,Narragansett & Wabansia,-87.784981999999999,41.910865999999999
8974,10545,2671.000000000000000,79TH STREET,CAMPBELL,WB,NT,79, ,CHICAGO,1,79th Street & Campbell,-87.685097999999996,41.750177000000001
8975,10546,509.000000000000000,MADISON,MAYFIELD (west leg),WB,NS,20,N20,CHICAGO,1,Madison & Mayfield,-87.771661010000003,41.880226559999997
8976,10547,2090.000000000000000,DIVISION,4659 WEST,WB,MB,70, ,CHICAGO,1,4659 W Division,-87.743534670000003,41.902457009999999
8977,10548,5688.000000000000000,IRVING PARK,HOYNE,WB,NS,80, ,CHICAGO,1,Irving Park & Hoyne,-87.680988999999997,41.954197000000001
8978,10549,3244.000000000000000,63RD STREET,LAFLIN,WB,NS,63,N63,CHICAGO,1,63rd Street & Laflin,-87.661691200000007,41.779566580000001
8979,10550,9691.000000000000000,GUNNISON,MEADE,WB,NS,81W, ,CHICAGO,1,Gunnison & Meade,-87.780621150000002,41.968551429999998
8980,10551,11370.000000000000000,MONTROSE,PAULINA,WB,NS,78, ,CHICAGO,1,Montrose & Paulina,-87.670727249999999,41.961629160000001
8981,10552,11376.000000000000000,MONTROSE,HAMILTON,WB,NS,78, ,CHICAGO,1,Montrose & Hamilton,-87.682097319999997,41.961471420000002
8982,10553,3327.000000000000000,65TH STREET,LOCKWOOD,WB,NS,165, ,CHICAGO,1,65th Street & Lockwood,-87.754302530000004,41.774615320000002
8983,10554,3783.000000000000000,LAWRENCE,BEACON,WB,NT,81,N81,CHICAGO,1,Lawrence & Beacon,-87.664332849999994,41.969016719999999
8984,10555,3279.000000000000000,63RD STREET,KILPATRICK,WB,NS,63,N63,CHICAGO,1,63rd Street & Kilpatrick,-87.739698450000006,41.778524060000002
8985,10556,4677.000000000000000,63RD STREET,NASHVILLE,WB,NS,63W, ,CHICAGO,1,63rd Street & Nashville,-87.786050959999997,41.777664919999999
8986,10557,1747.000000000000000,PRATT,LAKEWOOD,WB,FS,155, ,CHICAGO,1,Pratt & Lakewood,-87.663905000000000,42.005536999999997
8987,10558,17133.000000000000000,LAWRENCE,KILPATRICK (west leg),WB,NS,81,N81,CHICAGO,1,Lawrence & Kilpatrick,-87.745538150000002,41.968122530000002
8988,10559,17425.000000000000000,ROOSEVELT,CICERO,WB,FS,12, ,CHICAGO,1,Roosevelt & Cicero,-87.745213629999995,41.865975589999998
8989,10560,9492.000000000000000,87TH STREET,200 W-lumber yard-serv dr,WB,MB,87,N87,CHICAGO,1,200 W 87th Street,-87.628804079999995,41.736300360000001
8990,10561,2981.000000000000000,95TH STREET,INDIANA,WB,NS,"N5,95,100,115",N5,CHICAGO,1,95th Street & Indiana,-87.618819389999999,41.721916940000000
8991,10562,6400.000000000000000,26TH STREET,HOMAN,WB,NS,60,N60,CHICAGO,1,26th Street & Homan,-87.709700310000002,41.844503439999997
8992,10563,1311.000000000000000,FULLERTON,KILDARE,EB,NS,74, ,CHICAGO,1,Fullerton & Kildare,-87.734224999999995,41.924337000000001
8993,10564,3623.000000000000000,HOWARD,WASHTENAW,EB,NS,97, ,CHICAGO,1,Howard & Washtenaw,-87.697408170000003,42.019315919999997
8994,10565,12044.000000000000000,LUNT,WASHTENAW,EB,NS,96, ,CHICAGO,1,Lunt & Washtenaw,-87.697469760000004,42.008465989999998
8995,10566,12147.000000000000000,103RD STREET,1700 WEST,EB,MB,103, ,CHICAGO,1,1700 W 103rd Street,-87.664341219999997,41.706609030000003
8996,10567,6900.000000000000000,CERMAK,54TH AVENUE,EB,NS,"21,322", ,CICERO,1,Cermak & 54th Avenue,-87.759204969999999,41.850956930000002
8997,10568,6902.000000000000000,CERMAK,50TH AVENUE,EB,NS,"21,N60,302",N60,CICERO,1,Cermak & 50th Avenue,-87.749516170000007,41.851033919999999
8998,10569,1997.000000000000000,DIVISION,SPAULDING,EB,NS,70, ,CHICAGO,1,Division & Spaulding,-87.709451999999999,41.902754000000002
8999,10570,15135.000000000000000,GRAND,RACINE,EB,FS,65, ,CHICAGO,1,Grand & Racine,-87.657128420000006,41.891013420000000
9000,10571,8412.000000000000000,WESTERN,BARRY,NB,NS,49,N49,CHICAGO,1,Western & Barry,-87.687839449999998,41.937471240000001
9001,10572,1953.000000000000000,CLARK,GLENLAKE,NB,NS,22,N22,CHICAGO,1,Clark & Glenlake,-87.669912339999996,41.992564799999997
9002,10573,1187.000000000000000,SHERIDAN,CATALPA,NB,NT,"136,147,151", ,CHICAGO,1,Sheridan & Catalpa,-87.655073999999999,41.981793000000003
9003,10574,5067.000000000000000,RACINE,62ND STREET,NB,NS,44, ,CHICAGO,1,Racine & 62nd Street,-87.654448000000002,41.781337999999998
9004,10575,5760.000000000000000,HALSTED,ROSCOE,SB,NS,8, ,CHICAGO,1,Halsted & Roscoe,-87.649450000000002,41.943694000000001
9005,10576,4092.000000000000000,RACINE,CLYBOURN/CORTLAND,SB,NS,73, ,CHICAGO,1,Racine & Clybourn/Cortland,-87.658263000000005,41.917216000000003
9006,10577,5236.000000000000000,JEFFERY,95TH STREET,SB,FS,"J14,15", ,CHICAGO,1,Jeffery & 95th Street,-87.575421149999997,41.722263359999999
9007,10578,15527.000000000000000,LINCOLN,CATALPA,SEB,FS,11, ,CHICAGO,1,Lincoln & Catalpa,-87.692915260000007,41.981173339999998
9008,10579,15842.000000000000000,ASHLAND,CHICAGO,SB,FS,"9,X9",N9,CHICAGO,1,Ashland & Chicago,-87.667428680000000,41.895909189999998
9009,10580,1794.000000000000000,CLARK,GRANVILLE,SB,NS,22,N22,CHICAGO,1,Clark & Granville,-87.670294999999996,41.994518999999997
9010,10581,15902.000000000000000,DAMEN,GRAND,SB,FS,50, ,CHICAGO,1,Damen & Grand,-87.676991299999997,41.890610469999999
9011,10582,923.000000000000000,NORTH AVENUE,CLARK,SWB,TERM,"N9,72",N9,CHICAGO,1,North Ave & Clark Terminal,-87.631195000000005,41.911279999999998
9012,10583,5839.000000000000000,HALSTED,57TH STREET,SB,NS,8, ,CHICAGO,1,Halsted & 57th Street,-87.645156369999995,41.790754389999996
9013,10584,11787.000000000000000,HARLEM,DIVERSEY,SB,NS,90, ,ELMWOOD PARK,1,Harlem & Diversey,-87.806592749999993,41.930979110000003
9014,10585,7331.000000000000000,AVENUE O,133RD STREET,NB,NS,30, ,CHICAGO,1,Avenue O & 133rd Street,-87.539712499999993,41.653595050000000
9015,10586,2238.000000000000000,KING DRIVE,69TH STREET,SB,NS,3, ,CHICAGO,1,King Drive & 69th Street,-87.615439929999994,41.769425869999999
9016,10587,1651.000000000000000,S HYDE PARK,53RD STREET,SB,FS,"6,28", ,CHICAGO,1,S Hyde Park & 53rd Street,-87.584116660000007,41.799393790000003
9017,10588,2159.000000000000000,KING DRIVE,43RD STREET,NB,FS,3, ,CHICAGO,1,King Drive & 43rd Street,-87.616484909999997,41.816880410000003
9018,10589,2353.000000000000000,STATE,ROOSEVELT,NB,FS,"29,62", ,CHICAGO,1,State & Roosevelt,-87.627332830000000,41.867663450000002
9019,10590,5877.000000000000000,HALSTED,MARQUETTE RD,NB,NS,8, ,CHICAGO,1,Halsted & Marquette Rd,-87.644515839999997,41.772326489999998
